filename,title_jp,author,place_name,frequency,lat,lon
mari_roje_jikenno_kenkyu,「マリー・ロオジェ事件」の研究,小酒井不木,ニューヨーク,12,40.7127281,-74.0060152
daishin_kasaiki,大震火災記,鈴木三重吉,ニューヨーク,1,40.7127281,-74.0060152
zugaikotsuno_himitsu,頭蓋骨の秘密,小酒井不木,ニューヨーク,1,40.7127281,-74.0060152
seikonichiroku,西航日録,井上円了,ニューヨーク,10,40.7127281,-74.0060152
america_bunshi,アメリカ文士気質,宮本百合子,ニューヨーク,1,40.7127281,-74.0060152
sensei_tsushin,先生への通信,寺田寅彦,ニュルンベルク,1,49.453872,11.077298
miirano_mimikazari,木乃伊の耳飾,国枝史郎,ヌビア,1,22.988327,32.6904145799291
05uma,十二支考,馬に関する民俗と伝説,ヌビア,1,22.988327,32.6904145799291
kagaku_kaikakuno_tairyaku,化学改革の大略,清水卯三郎,ネス,1,21.3046024,73.9722539
08tori,十二支考,鶏に関する伝説,ネス,2,21.3046024,73.9722539
04shoraino_nihon,将来の日本,徳富蘇峰,ネス,1,21.3046024,73.9722539
suwisu_nikki,スウィス日記,辻村伊助,ネス,1,21.3046024,73.9722539
chibetto_ryokoki,チベット旅行記,河口慧海,ネパール,245,28.1083929,84.0917139
hikaku_shinwagaku,比較神話学,高木敏雄,ネメア,1,37.8209952,22.6613055
oano_heiwao_ronzu,東亜の平和を論ず,大隈重信,ネルチンスク,1,51.97694,116.588341
03tawara_toda,十二支考,田原藤太竜宮入りの話,ノーフォーク,1,52.67345305,0.947141051697642
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,ノルウェー,1,61.1529386,8.7876653
04shoraino_nihon,将来の日本,徳富蘇峰,ノルウェー,5,61.1529386,8.7876653
denmaruku_kokuno_hanashi,デンマルク国の話,信仰と樹木とをもって国を救いし話,ノルウェー,2,61.1529386,8.7876653
01tora,十二支考,虎に関する史話と伝説民俗,ノルウェー,1,61.1529386,8.7876653
harusamu,春寒,寺田寅彦,ノルウェー,4,61.1529386,8.7876653
hanashino_tane,話の種,寺田寅彦,ノルウェー,3,61.1529386,8.7876653
03tawara_toda,十二支考,田原藤太竜宮入りの話,ノルウェー,1,61.1529386,8.7876653
02usagi,十二支考,兎に関する民俗と伝説,ノルウェー,1,61.1529386,8.7876653
sensei_tsushin,先生への通信,寺田寅彦,ノルウェー,1,61.1529386,8.7876653
shinsei,新生,島崎藤村,ノルマンディ,5,49.0677708,0.3138532
seikonichiroku,西航日録,井上円了,ハーグ,2,52.0799838,4.3113461
shinkaron_yori_mitaru_okinawano_haihan_chiken,進化論より見たる沖縄の廃藩置県,伊波普猷,バークシャー,3,51.4534889,-1.03187295933992
sanshiro,三四郎,夏目漱石,バークレー,1,37.8708393,-122.272863
mari_roje_jikenno_kenkyu,「マリー・ロオジェ事件」の研究,小酒井不木,バークレー,1,37.8708393,-122.272863
02hoso_yawa,法窓夜話,穂積陳重,バークレー,4,37.8708393,-122.272863
minshu_kaizengakuno_jissai_kachi,民種改善学の実際価値,丘浅次郎,バーバンク,1,34.1812089,-118.307201
04shoraino_nihon,将来の日本,徳富蘇峰,バーミンガム,3,52.4796992,-1.9026911
hanashino_tane,話の種,寺田寅彦,バーミンガム,1,52.4796992,-1.9026911
meiji_jinbutsu_gettan_shin,明治人物月旦（抄）,鳥谷部春汀,バーミンガム,3,52.4796992,-1.9026911
meiji_jinbutsu_gettan_kyu,明治人物月旦（抄）,鳥谷部春汀,バーミンガム,3,52.4796992,-1.9026911
faraday_no_den,ファラデーの伝,電気学の泰斗,バーミンガム,2,52.4796992,-1.9026911
eiten'o_mizaruno_ki,帝展を見ざるの記,寺田寅彦,バーリントン,1,43.3248924,-79.7966835
pariyori,巴里より,與謝野寛、與謝野晶子,バイカル,1,51.870476,104.808372
hitotsunomebae,一つの芽生,宮本百合子,ハイチ,2,19.1399952,-72.3570972
aoimeno_ningyo,青い眼の人形,野口雨情,ハイチ,4,19.1399952,-72.3570972
konparukai,金春会の「隅田川」,芥川龍之介,バイロイト,1,49.9427202,11.5763079
09inu,十二支考,犬に関する伝説,ハウル,1,-17.4982178,-149.912471
05uma,十二支考,馬に関する民俗と伝説,バスク,1,43.4396074,-1.59012439318182
05uma,十二支考,馬に関する民俗と伝説,パタゴニア,6,-44.99006975,-70.6734314401517
chijinno_ai,痴人の愛,谷崎潤一郎,バタン,1,14.6436031,120.4657622
sorobanga_koio_kataru_hanashi,算盤が恋を語る話,江戸川乱歩,バタン,1,14.6436031,120.4657622
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,バチカン,1,41.903411,12.4528527
shokokuno_gangu,諸国の玩具,――浅草奥山の草分――,バチカン,1,41.903411,12.4528527
sensei_tsushin,先生への通信,寺田寅彦,バチカン,1,41.903411,12.4528527
nanro,南路,宮本百合子,ハドソン,2,59.37286535,-87.6408545328059
ana,穴,岡本綺堂,ハドソン,5,59.37286535,-87.6408545328059
kagakuteki_kenkyuto,科学的研究と探偵小説,小酒井不木,ハドソン,3,59.37286535,-87.6408545328059
mari_roje_jikenno_kenkyu,「マリー・ロオジェ事件」の研究,小酒井不木,ハドソン,3,59.37286535,-87.6408545328059
nobuko,伸子,宮本百合子,ハドソン,7,59.37286535,-87.6408545328059
03mibuto_shimabara,大菩薩峠,壬生と島原の巻,パナマ,1,8.559559,-81.1308434
mankan_tokorodokoro,満韓ところどころ,夏目漱石,パナマ,1,8.559559,-81.1308434
yabuno_uguisu,藪の鶯,三宅花圃,パナマ,2,8.559559,-81.1308434
04shoraino_nihon,将来の日本,徳富蘇峰,パナマ,2,8.559559,-81.1308434
02fukuo_jiden,福翁自伝,福翁自伝,パナマ,2,8.559559,-81.1308434
gubijinso,虞美人草,夏目漱石,パナマ,1,8.559559,-81.1308434
suyuhagi,露萩,泉鏡花,パナマ,1,8.559559,-81.1308434
03chabanashi1917,茶話,大正六（一九一七）年,パナマ,1,8.559559,-81.1308434
02chabanashi1916,茶話,大正五（一九一六）年,パナマ,2,8.559559,-81.1308434
kyofu,恐怖,谷崎潤一郎,パナマ,1,8.559559,-81.1308434
shujuno_kotoba,侏儒の言葉,芥川龍之介,パナマ,1,8.559559,-81.1308434
oritsuto_korato,お律と子等と,芥川龍之介,パナマ,1,8.559559,-81.1308434
aru_baishofuno_hanashi,或売笑婦の話,徳田秋聲,パナマ,1,8.559559,-81.1308434
denshateiryujo,電車停留場,豊島与志雄,パナマ,3,8.559559,-81.1308434
shuppon,出帆,芥川龍之介,パナマ,1,8.559559,-81.1308434
shino_kokai,死の航海,国枝史郎,パナマ,1,8.559559,-81.1308434
fureppu_torippu,フレップ・トリップ,北原白秋,パナマ,3,8.559559,-81.1308434
kinoe_kinoto,甲乙,泉鏡花,パナマ,1,8.559559,-81.1308434
kabi,黴,徳田秋声,パナマ,1,8.559559,-81.1308434
arusono_kiseki,ある僧の奇蹟,田山花袋,パナマ,1,8.559559,-81.1308434
wagahaiwa_nekodearu,吾輩は猫である,夏目漱石,パナマ,3,8.559559,-81.1308434
meian,明暗,夏目漱石,パナマ,1,8.559559,-81.1308434
zakki1,雑記（１）,寺田寅彦,パナマ,1,8.559559,-81.1308434
gan,雁,森鴎外,パナマ,3,8.559559,-81.1308434
meishinto_shukyo,迷信と宗教,井上円了,ハノーバー,1,39.7999157,43.2790922
01tora,十二支考,虎に関する史話と伝説民俗,ハノイ,1,21.0294498,105.8544441
okame,阿亀,豊島与志雄,ハバナ,3,23.135305,-82.3589631
suwisu_nikki,スウィス日記,辻村伊助,ハバナ,2,23.135305,-82.3589631
shino_kokai,死の航海,国枝史郎,ハバナ,1,23.135305,-82.3589631
faraday_no_den,ファラデーの伝,電気学の泰斗,ババリア,5,8.7337468,-75.849864
01tora,十二支考,虎に関する史話と伝説民俗,パプ,1,40.8743693,71.0970171
warerano_shimei,吾等の使命,石川三四郎,バベル,2,25.55083605,80.7777566145783
04shoraino_nihon,将来の日本,徳富蘇峰,バベル,1,25.55083605,80.7777566145783
enchi_ujo,天地有情,土井晩翠,バベル,1,25.55083605,80.7777566145783
domin_seikatsu,土民生活,石川三四郎,バベル,4,25.55083605,80.7777566145783
shin_kichosha_nikki,新歸朝者日記,永井荷風,バベル,1,25.55083605,80.7777566145783
oshiminaku_aiwa_ubau,惜みなく愛は奪う,有島武郎,バベル,1,25.55083605,80.7777566145783
gengoto_dogu,言語と道具,寺田寅彦,バベル,1,25.55083605,80.7777566145783
sabakuno_koto,沙漠の古都,国枝史郎,パミール,1,38.5637592,68.7848036
kamino_rekishi,紙の歴史,桑原隲藏,パミール,1,38.5637592,68.7848036
02aru_onna_kohen,或る女,（後編）,ハミルトン,1,43.2560802,-79.8728583
kobono_nekoto_niwatori,幸坊の猫と鶏,宮原晃一郎,バリ,1,41.1257843,16.8620293
nanako_kyu,奈々子,伊藤左千夫,バリ,1,41.1257843,16.8620293
shinju_fujin_kyukana,真珠夫人,菊池寛,バリ,1,41.1257843,16.8620293
01tora,十二支考,虎に関する史話と伝説民俗,バリ,1,41.1257843,16.8620293
shinjufujin,真珠夫人,菊池寛,バリ,1,41.1257843,16.8620293
chijinno_ai,痴人の愛,谷崎潤一郎,バリ,2,41.1257843,16.8620293
chimeino_kenkyu,地名の研究,柳田國男,バリ,3,41.1257843,16.8620293
02chabanashi1916,茶話,大正五（一九一六）年,バリ,4,41.1257843,16.8620293
dorono_ame,泥の雨,下村千秋,バリ,1,41.1257843,16.8620293
shinkei_kasanegafuchi,真景累ヶ淵,三遊亭圓朝,バリ,2,41.1257843,16.8620293
04hebi,十二支考,蛇に関する民俗と伝説,バリ,1,41.1257843,16.8620293
03tawara_toda,十二支考,田原藤太竜宮入りの話,バリ,1,41.1257843,16.8620293
yukito_chito_tabakono_shingun,雪と血と煙草の進軍,三好十郎,バリ,1,41.1257843,16.8620293
george_moore,ジヨオジ・ムウア,蒲原有明,パリ,3,48.8588897,2.32004102172008
furyubutsu,風流仏,幸田露伴,パリ,1,48.8588897,2.32004102172008
05_kaitei_gunkan,海島冐檢奇譚　海底軍艦,押川春浪,パリ,3,48.8588897,2.32004102172008
homuzuno_tanteiho,ホオムズの探偵法,平林初之輔,パリ,1,48.8588897,2.32004102172008
anohi_anohito,あの日あの人,――巴里劇壇回顧――,パリ,4,48.8588897,2.32004102172008
yureito,幽霊塔,黒岩涙香,パリ,22,48.8588897,2.32004102172008
dokushin,独身,森鴎外,パリ,1,48.8588897,2.32004102172008
futsukoku_gekisakka,仏国現代の劇作家,岸田國士,パリ,16,48.8588897,2.32004102172008
sinajinkan_syokujinniku,支那人間に於ける食人肉の風習,桑原隲藏,パリ,1,48.8588897,2.32004102172008
inu,犬,島崎藤村,パリ,1,48.8588897,2.32004102172008
robono_ogusa,路傍の小草,田山録弥,パリ,1,48.8588897,2.32004102172008
gekidanmanpyo,劇壇漫評,岸田國士,パリ,2,48.8588897,2.32004102172008
furui_gangu,古い玩具（一幕六場）,岸田國士,パリ,1,48.8588897,2.32004102172008
ikirukoto_tsukurukoto,生きること作ること,和辻哲郎,パリ,1,48.8588897,2.32004102172008
shinkonryoko,新婚旅行,正宗白鳥,パリ,1,48.8588897,2.32004102172008
nenjushu,念珠集,斎藤茂吉,パリ,1,48.8588897,2.32004102172008
shinju_fujin_kyukana,真珠夫人,菊池寛,パリ,3,48.8588897,2.32004102172008
shingekino_tameni,新劇のために,岸田國士,パリ,1,48.8588897,2.32004102172008
ereonora,エレオノラ・デュウゼ,和辻哲郎,パリ,1,48.8588897,2.32004102172008
daishino_jidai,大師の時代,榊亮三郎,パリ,8,48.8588897,2.32004102172008
fujinmo_sansekeo,婦人も参政権を要求す,与謝野晶子,パリ,1,48.8588897,2.32004102172008
engeki_ippan_kowa,演劇一般講話,岸田國士,パリ,2,48.8588897,2.32004102172008
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,パリ,12,48.8588897,2.32004102172008
anri_rune_runoruman,アンリ・ルネ・ルノルマンについて,岸田國士,パリ,1,48.8588897,2.32004102172008
kokusairenmeitowa_donna,国際聯盟とは如何なものか,新渡戸稲造,パリ,3,48.8588897,2.32004102172008
doano_hibiki,闥の響,北村四海,パリ,1,48.8588897,2.32004102172008
yabuno_uguisu,藪の鶯,三宅花圃,パリ,1,48.8588897,2.32004102172008
08tori,十二支考,鶏に関する伝説,パリ,3,48.8588897,2.32004102172008
monico,“MONICO”,與謝野寛,パリ,2,48.8588897,2.32004102172008
oano_heiwao_ronzu,東亜の平和を論ず,大隈重信,パリ,1,48.8588897,2.32004102172008
kaikyutosono_kanatae,階級闘争の彼方へ,与謝野晶子,パリ,1,48.8588897,2.32004102172008
seinen,青年,森鴎外,パリ,5,48.8588897,2.32004102172008
shinshu_tenmakyo,神州天馬侠,吉川英治,パリ,4,48.8588897,2.32004102172008
04shoraino_nihon,将来の日本,徳富蘇峰,パリ,6,48.8588897,2.32004102172008
geijutsu_sho,芸術賞,岸田國士,パリ,1,48.8588897,2.32004102172008
006yachiyo_shu,貝殼追放,「八千代集」を讀む,パリ,2,48.8588897,2.32004102172008
france_yakushano_uraomote,仏蘭西役者の裏表,岸田國士,パリ,3,48.8588897,2.32004102172008
06chabanashi1922,茶話,大正十一（一九二二）年,パリ,3,48.8588897,2.32004102172008
sobyo,素描,與謝野寛,パリ,7,48.8588897,2.32004102172008
enchi_ujo,天地有情,土井晩翠,パリ,1,48.8588897,2.32004102172008
04chabanashi1918,茶話,大正七（一九一八）年,パリ,10,48.8588897,2.32004102172008
hitobashirano_hanashi,人柱の話,南方熊楠,パリ,1,48.8588897,2.32004102172008
02fukuo_jiden,福翁自伝,福翁自伝,パリ,8,48.8588897,2.32004102172008
matsuno_misao_02,松の操美人の生埋,侠骨今に馨く賊胆猶お腥し,パリ,1,48.8588897,2.32004102172008
samayoeru_yudayajin,さまよえる猶太人,芥川龍之介,パリ,1,48.8588897,2.32004102172008
einsteinno_kyoikukan,アインシュタインの教育観,寺田寅彦,パリ,1,48.8588897,2.32004102172008
yakuzen_yakugo,薬前薬後,岡本綺堂,パリ,1,48.8588897,2.32004102172008
10inoshishi,十二支考,猪に関する民俗と伝説,パリ,4,48.8588897,2.32004102172008
kanno,感応,岩村透,パリ,3,48.8588897,2.32004102172008
haguruma,歯車,芥川竜之介,パリ,4,48.8588897,2.32004102172008
suwisu_nikki,スウィス日記,辻村伊助,パリ,4,48.8588897,2.32004102172008
shinjufujin,真珠夫人,菊池寛,パリ,1,48.8588897,2.32004102172008
hiratsuka_yamakawa,平塚・山川・山田三女史に答う,与謝野晶子,パリ,2,48.8588897,2.32004102172008
meiji_sanjyuichinen,明治三十一年三月十二日三田演説會に於ける演説,福澤諭吉,パリ,1,48.8588897,2.32004102172008
momo_hagaki,もゝはがき,斎藤緑雨,パリ,1,48.8588897,2.32004102172008
futsukokugikai,仏国議会に於ける脚本検閲問題,――ゴンクウルの『娼婦エリザ』――,パリ,1,48.8588897,2.32004102172008
kantenchi,閑天地,石川啄木,パリ,2,48.8588897,2.32004102172008
bareishokara_tomatomade,馬鈴薯からトマト迄,石川三四郎,パリ,5,48.8588897,2.32004102172008
ryudokaino_ki,龍土會の記,蒲原有明,パリ,2,48.8588897,2.32004102172008
donten,曇天,永井荷風,パリ,1,48.8588897,2.32004102172008
butokai,舞踏会,芥川龍之介,パリ,4,48.8588897,2.32004102172008
yokai_kenkyu,妖怪研究,伊東忠太,パリ,1,48.8588897,2.32004102172008
sakuranosonono_omoide,『桜の園』の思ひ出と印象,岸田國士,パリ,1,48.8588897,2.32004102172008
sabakuno_koto,沙漠の古都,国枝史郎,パリ,1,48.8588897,2.32004102172008
orikage,鳥影,石川啄木,パリ,1,48.8588897,2.32004102172008
zoku_kubiroku,續狗尾録,狩野直喜,パリ,10,48.8588897,2.32004102172008
gikyoku_jidai,戯曲時代,岸田國士,パリ,1,48.8588897,2.32004102172008
minzokuno_hattento_rika,民族の発展と理科,丘浅次郎,パリ,1,48.8588897,2.32004102172008
saikin_obeini_okeru,最近欧米に於ける財政経済事情,井上準之助,パリ,2,48.8588897,2.32004102172008
zenmai2,「ゼンマイの戯れ」に就いて,岸田國士,パリ,3,48.8588897,2.32004102172008
ekifu_nikki,駅夫日記,白柳秀湖,パリ,1,48.8588897,2.32004102172008
muzan,無惨,黒岩涙香,パリ,1,48.8588897,2.32004102172008
gekidono_nakao_iku,激動の中を行く,与謝野晶子,パリ,4,48.8588897,2.32004102172008
natsukashi_ajikenashi,懐かし味気なし,五年振で見る故国の芝居,パリ,1,48.8588897,2.32004102172008
atarashiki_sekai,新しき世界の為めの新しき芸術,大杉栄,パリ,1,48.8588897,2.32004102172008
meishinto_shukyo,迷信と宗教,井上円了,パリ,5,48.8588897,2.32004102172008
isho,遺書,與謝野晶子,パリ,1,48.8588897,2.32004102172008
chijinno_ai,痴人の愛,谷崎潤一郎,パリ,1,48.8588897,2.32004102172008
shuncho_shu,春鳥集,蒲原有明,パリ,1,48.8588897,2.32004102172008
hanashino_tane,話の種,寺田寅彦,パリ,8,48.8588897,2.32004102172008
03chabanashi1917,茶話,大正六（一九一七）年,パリ,6,48.8588897,2.32004102172008
kiokuno_mama,記憶のまゝ,長塚節,パリ,1,48.8588897,2.32004102172008
shina_waidan,支那猥談,桑原隲藏,パリ,2,48.8588897,2.32004102172008
05chabanashi1919,茶話,大正八（一九一九）年,パリ,5,48.8588897,2.32004102172008
senseino_kao,先生の顔,竹久夢二,パリ,1,48.8588897,2.32004102172008
sato,砂糖,永井荷風,パリ,3,48.8588897,2.32004102172008
yoshidashoin,吉田松陰,徳富蘇峰,パリ,1,48.8588897,2.32004102172008
machi_musume,まちむすめ,上田敏,パリ,1,48.8588897,2.32004102172008
02chabanashi1916,茶話,大正五（一九一六）年,パリ,18,48.8588897,2.32004102172008
hino_hashira,火の柱,木下尚江,パリ,1,48.8588897,2.32004102172008
kuzureta_dote,くづれた土手,田山録弥,パリ,1,48.8588897,2.32004102172008
hanako,花子,森鴎外,パリ,1,48.8588897,2.32004102172008
01teihon_aoneko,定本青猫,萩原朔太郎,パリ,1,48.8588897,2.32004102172008
07saru,十二支考,猴に関する伝説,パリ,3,48.8588897,2.32004102172008
anokao_anokoe,あの顔あの声,岸田國士,パリ,1,48.8588897,2.32004102172008
nihon_kaizohoan_taiko,日本改造法案大綱,北一輝,パリ,1,48.8588897,2.32004102172008
puropaganda,プロパガンダ,加藤一夫,パリ,1,48.8588897,2.32004102172008
hirota_kanmuri,拾うた冠,宮原晃一郎,パリ,1,48.8588897,2.32004102172008
carnac,カルナツクの夏の夕,岸田國士,パリ,1,48.8588897,2.32004102172008
sanninno_homonsha,三人の訪問者,島崎藤村,パリ,3,48.8588897,2.32004102172008
joyuto_gekisakka,女優と劇作家,岸田國士,パリ,5,48.8588897,2.32004102172008
pari_sobyo,巴里素描,岸田國士,パリ,3,48.8588897,2.32004102172008
maruzento_mitsukoshi,丸善と三越,寺田寅彦,パリ,2,48.8588897,2.32004102172008
byosho_rokushaku,病牀六尺,正岡子規,パリ,1,48.8588897,2.32004102172008
chino_moji,血の文字,黒岩涙香,パリ,4,48.8588897,2.32004102172008
kaikano_otto,開化の良人,芥川龍之介,パリ,1,48.8588897,2.32004102172008
faraday_no_den,ファラデーの伝,電気学の泰斗,パリ,15,48.8588897,2.32004102172008
fukitsuno_ototo,不吉の音と学士会院の鐘,岩村透,パリ,6,48.8588897,2.32004102172008
yamashigi,山鴫,芥川龍之介,パリ,2,48.8588897,2.32004102172008
daisenran_gono_kokusai_heiwa,大戦乱後の国際平和,大隈重信,パリ,1,48.8588897,2.32004102172008
hankechi,手巾,芥川龍之介,パリ,1,48.8588897,2.32004102172008
gekisakkatoshiteno,劇作家としてのルナアル,岸田國士,パリ,7,48.8588897,2.32004102172008
shikibukoji,式部小路,泉鏡花,パリ,1,48.8588897,2.32004102172008
shinsei,新生,島崎藤村,パリ,225,48.8588897,2.32004102172008
umehara,梅原良三郎氏のモンマルトルの画室,與謝野寛,パリ,2,48.8588897,2.32004102172008
shichigatsu_nanoka,七月七日,蒲原有明,パリ,1,48.8588897,2.32004102172008
yushima_mode,湯島詣,泉鏡花,パリ,2,48.8588897,2.32004102172008
miirano_mimikazari,木乃伊の耳飾,国枝史郎,パリ,1,48.8588897,2.32004102172008
kirino_hana,桐の花,北原白秋,パリ,1,48.8588897,2.32004102172008
shin_kichosha_nikki,新歸朝者日記,永井荷風,パリ,10,48.8588897,2.32004102172008
henkikan_manroku,偏奇館漫録,永井荷風,パリ,1,48.8588897,2.32004102172008
pariyori,巴里より,與謝野寛、與謝野晶子,パリ,260,48.8588897,2.32004102172008
ono_sotomade,戸の外まで,與謝野晶子,パリ,9,48.8588897,2.32004102172008
warerano_tetsugaku,我らの哲学,丘浅次郎,パリ,1,48.8588897,2.32004102172008
01chabanashi1915,茶話,大正四（一九一五）年,パリ,1,48.8588897,2.32004102172008
nanyokan,南洋館,與謝野寛,パリ,2,48.8588897,2.32004102172008
kangokushono_ura,監獄署の裏,永井荷風,パリ,1,48.8588897,2.32004102172008
ishokuju_zakkan,衣食住雑感,岸田國士,パリ,1,48.8588897,2.32004102172008
ame_shosho,雨瀟瀟,永井荷風,パリ,1,48.8588897,2.32004102172008
aishofuzokuko,大正風俗考,岸田國士,パリ,1,48.8588897,2.32004102172008
hazakura,葉桜（一幕）,岸田國士,パリ,1,48.8588897,2.32004102172008
shukumei,宿命,萩原朔太郎,パリ,1,48.8588897,2.32004102172008
03tawara_toda,十二支考,田原藤太竜宮入りの話,パリ,2,48.8588897,2.32004102172008
kaettekara,帰つてから,與謝野晶子,パリ,13,48.8588897,2.32004102172008
junen_buri,十年振,一名京都紀行,パリ,3,48.8588897,2.32004102172008
gaitokara_mita_shintokyo,街頭から見た新東京の裏面,夢野久作,パリ,1,48.8588897,2.32004102172008
08shiranesanno_maki,大菩薩峠,白根山の巻,パリ,1,48.8588897,2.32004102172008
shibutamimura_yori,渋民村より,石川啄木,パリ,1,48.8588897,2.32004102172008
makuai,幕間,岸田國士,パリ,5,48.8588897,2.32004102172008
kagakuteki_kenkyuto,科学的研究と探偵小説,小酒井不木,パリ,4,48.8588897,2.32004102172008
sanshiro,三四郎,夏目漱石,パリ,1,48.8588897,2.32004102172008
maihime,舞姫,森鴎外,パリ,2,48.8588897,2.32004102172008
muikakan,六日間,（日記）,パリ,1,48.8588897,2.32004102172008
momen_izenno_koto,木綿以前の事,柳田国男,パリ,1,48.8588897,2.32004102172008
shinakenkyuni_tsuite,支那研究に就て,狩野直喜,パリ,2,48.8588897,2.32004102172008
kon'inno_baishaku,婚姻の媒酌,榊亮三郎,パリ,1,48.8588897,2.32004102172008
07chabanashi1925,茶話,大正十四（一九二五）年,パリ,2,48.8588897,2.32004102172008
nobuko,伸子,宮本百合子,パリ,1,48.8588897,2.32004102172008
chiroruno_tabi,チロルの旅,岸田國士,パリ,1,48.8588897,2.32004102172008
akari,燈火,島崎藤村,パリ,1,48.8588897,2.32004102172008
mitabi_tohono_heiwao_ronzu,三たび東方の平和を論ず,大隈重信,パリ,1,48.8588897,2.32004102172008
itariano_koto,伊太利亜の古陶,宮本百合子,パリ,3,48.8588897,2.32004102172008
j_k_huys_mans_no_shosetsu,J. K. Huys Mans の小説,田山録弥,パリ,3,48.8588897,2.32004102172008
kinka,金貨,森鴎外,パリ,1,48.8588897,2.32004102172008
wagahaiwa_nekodearu,吾輩は猫である,夏目漱石,パリ,2,48.8588897,2.32004102172008
esperanto_no_hanashi,エスペラントの話,二葉亭四迷,パリ,2,48.8588897,2.32004102172008
shishono_bokumetsu,私娼の撲滅について,与謝野晶子,パリ,1,48.8588897,2.32004102172008
05uma,十二支考,馬に関する民俗と伝説,パリ,2,48.8588897,2.32004102172008
umino_yuwaku,海の誘惑,岸田國士,パリ,5,48.8588897,2.32004102172008
seikonichiroku,西航日録,井上円了,パリ,18,48.8588897,2.32004102172008
sensei_tsushin,先生への通信,寺田寅彦,パリ,8,48.8588897,2.32004102172008
madamu_sadayakko,マダム貞奴,長谷川時雨,パリー,2,48.8588897,2.32004102172008
edo_shumi,亡び行く江戸趣味,淡島寒月,パリー,1,48.8588897,2.32004102172008
isei_okoi,一世お鯉,長谷川時雨,パリー,1,48.8588897,2.32004102172008
sanshiro,三四郎,夏目漱石,パリー,1,48.8588897,2.32004102172008
07chabanashi1925,茶話,大正十四（一九二五）年,パリー,1,48.8588897,2.32004102172008
02hoso_yawa,法窓夜話,穂積陳重,パリー,1,48.8588897,2.32004102172008
kirino_yoruni,霧の夜に,南部修太郎,ハリコフ,3,49.9923181,36.2310146
faraday_no_den,ファラデーの伝,電気学の泰斗,ハルジ,1,15.040592,44.422304
suwisu_nikki,スウィス日記,辻村伊助,バルセローナ,1,41.3828939,2.1774322
nihon_kaizohoan_taiko,日本改造法案大綱,北一輝,ハレ,2,50.8909441,4.4157553
seichono_setsu,青塚ノ説,※上漁史,ハレ,1,50.8909441,4.4157553
ajuto_sonoinu,太十と其犬,長塚節,バレ,1,37.77035,30.5556933
heiminno_musume,平民の娘,三島霜川,バレ,1,37.77035,30.5556933
04shoraino_nihon,将来の日本,徳富蘇峰,パレスチナ,1,31.46242095,34.2627165721307
10inoshishi,十二支考,猪に関する民俗と伝説,パレスチナ,1,31.46242095,34.2627165721307
yobuki_koen,ヨブ記講演,内村鑑三,パレスチナ,4,31.46242095,34.2627165721307
07saru,十二支考,猴に関する伝説,パレスチナ,1,31.46242095,34.2627165721307
05uma,十二支考,馬に関する民俗と伝説,パレスチナ,3,31.46242095,34.2627165721307
suwisu_nikki,スウィス日記,辻村伊助,パレルモ,1,38.1112268,13.3524434
kaikyo_fubutsuki,海郷風物記,木下杢太郎,パレルモ,1,38.1112268,13.3524434
07saru,十二支考,猴に関する伝説,パレンバン,1,-2.9888297,104.756857
fureppu_torippu,フレップ・トリップ,北原白秋,ハロウ,4,51.7676194,0.0974893
nanro,南路,宮本百合子,ハワイ,1,19.5938015,-155.428370097169
03tawara_toda,十二支考,田原藤太竜宮入りの話,ハワイ,1,19.5938015,-155.428370097169
02hoso_yawa,法窓夜話,穂積陳重,ハワイ,1,19.5938015,-155.428370097169
nobuko,伸子,宮本百合子,ハワイ,1,19.5938015,-155.428370097169
donguri,どんぐり,寺田寅彦,ハワイ,1,19.5938015,-155.428370097169
fumizukai,文づかい,森鴎外,バワリア,1,48.9467562,11.4038717
utakatano_ki,うたかたの記,森鴎外,バワリア,7,48.9467562,11.4038717
03tawara_toda,十二支考,田原藤太竜宮入りの話,バンカ,1,43.1278266,-1.3728388
seikonichiroku,西航日録,井上円了,バンガー,8,-8.7288046,15.169027
indono_seijin,印度の聖人,松本文三郎,ハンガリー,1,47.1817585,19.5060937
ayamareru_seimeino,誤まれる姓名の逆列,伊東忠太,ハンガリー,1,47.1817585,19.5060937
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,ハンガリー,3,47.1817585,19.5060937
04shoraino_nihon,将来の日本,徳富蘇峰,ハンガリー,2,47.1817585,19.5060937
jinruino_seizon_kyoso,人類の生存競争,丘浅次郎,ハンガリー,1,47.1817585,19.5060937
han_kirisutokyo_undo,反キリスト教運動,小川未明,ハンガリー,1,47.1817585,19.5060937
pechiyorinto_geza,ペチヨリンとゲザ,田山録弥,ハンガリー,1,47.1817585,19.5060937
09inu,十二支考,犬に関する伝説,ハンガリー,1,47.1817585,19.5060937
05uma,十二支考,馬に関する民俗と伝説,ハンガリー,1,47.1817585,19.5060937
sensei_tsushin,先生への通信,寺田寅彦,ハンガリー,1,47.1817585,19.5060937
momen_izenno_koto,木綿以前の事,柳田国男,バンギ,1,4.3907153,18.5509126
01aru_onna_zenpen,或る女,（前編）,バンクーバー,1,49.2608724,-123.113952
hitobashirano_hanashi,人柱の話,南方熊楠,パンジャブ,1,30.9293211,75.5004841
